"geographicAreaM49","aquastatElement","ts_length","count_raw","ts_expansion","count_imp","true_imp","share_NA_imp","definitions"
"Gabon",4311,1,1,0,1,0,0,"Area equipped for full control irrigation: total"
"Gabon",4313,1,1,0,1,0,0,"Area equipped for irrigation: total"
"Gabon",4317,1,1,0,1,0,0,"Total agricultural water managed area"
"Gabon",4319,1,1,0,1,0,0,"% of agricultural water managed area equipped for irrigation"
"Gabon",4324,1,1,0,1,0,0,"% of area equipped for irrigation by surface water"
"Gabon",4330,1,1,0,1,0,0,"% of irrigation potential equipped for irrigation"
"Gabon",4331,1,1,0,1,0,0,"% of the cultivated area equipped for irrigation"
"Gabon",4450,19,3,16,19,16,84.2105263157895,"Freshwater withdrawal as % of internal renewable water resources"
"Gabon",4457,19,3,16,19,16,84.2105263157895,"Municipal water withdrawal per capita (total population)"
"Gabon",4458,54,12,42,54,42,77.7777777777778,"GDP per Capita"
"Gabon",4462,1,1,0,1,0,0,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Gabon",4463,1,1,0,1,0,0,"% of area equipped for full control irrigation actually irrigated"
"Gabon",4464,1,1,0,1,0,0,"Irrigated cropping intensity"
"Gabon",4467,19,3,16,19,16,84.2105263157895,"Freshwater withdrawal as % of total water withdrawal"
"Gabon",4468,19,3,16,19,16,84.2105263157895,"Municipal water withdrawal per capita (urban population)"
"Gabon",4470,53,12,41,53,41,77.3584905660377,"% of total country area cultivated"
"Gabon",4471,36,8,28,36,28,77.7777777777778,"Dam capacity per capita"
"Gabon",4531,21,3,18,21,18,85.7142857142857,"Industrial water withdrawal per capita"
"Gabon",4532,21,3,18,21,18,85.7142857142857,"Agricultural water withdrawal per capita"
"Gabon",4538,33,8,25,33,25,75.7575757575758,"% of economically active population active in agriculture"
"Gabon",4550,19,3,16,19,16,84.2105263157895,"Not defined6"
"Gabon",4551,19,3,16,19,16,84.2105263157895,"Not defined7"
"Gabon",4552,19,3,16,19,16,84.2105263157895,"Not defined8"
"Gabon",4553,19,3,16,19,16,84.2105263157895,"Not defined9"
"Gabon",4554,19,3,16,19,16,84.2105263157895,"Not defined10"
"Gabon",4556,1,1,0,1,0,0,"Not defined12"
"Israel",4103,53,12,41,53,41,77.3584905660377,"Cultivated area (arable land + permanent crops)"
"Israel",4105,54,12,42,54,42,77.7777777777778,"Rural population"
"Israel",4107,54,12,42,54,42,77.7777777777778,"Population density"
"Israel",4108,33,8,25,33,25,75.7575757575758,"Population economically active in agriculture"
"Israel",4150,53,12,41,53,41,77.3584905660377,"Long-term average annual precipitation in volume"
"Israel",4157,53,12,41,53,41,77.3584905660377,"Total internal renewable water resources (IRWR)"
"Israel",4158,53,12,41,53,41,77.3584905660377,"Total internal renewable water resources per capita"
"Israel",4164,53,12,41,53,41,77.3584905660377,"Surface water: accounted inflow"
"Israel",4176,53,12,41,53,41,77.3584905660377,"Surface water: total external renewable"
"Israel",4182,53,12,41,53,41,77.3584905660377,"Water resources: total external renewable"
"Israel",4185,53,12,41,53,41,77.3584905660377,"Total renewable surface water"
"Israel",4187,53,12,41,53,41,77.3584905660377,"Total renewable groundwater"
"Israel",4188,53,12,41,53,41,77.3584905660377,"Total renewable water resources"
"Israel",4190,53,12,41,53,41,77.3584905660377,"Total renewable water resources per capita"
"Israel",4192,53,12,41,53,41,77.3584905660377,"Dependency ratio"
"Israel",4196,51,11,40,51,40,78.4313725490196,"Total exploitable water resources"
"Israel",4253,35,8,27,35,27,77.1428571428572,"Total water withdrawal"
"Israel",4254,35,6,29,35,29,82.8571428571429,"Agricultural water withdrawal as % of total water withdrawal"
"Israel",4255,35,6,29,35,29,82.8571428571429,"Municipal water withdrawal as % of total withdrawal"
"Israel",4256,35,6,29,35,29,82.8571428571429,"Industrial water withdrawal as % of total water withdrawal"
"Israel",4257,35,8,27,35,27,77.1428571428572,"Total water withdrawal per capita"
"Israel",4263,35,8,27,35,27,77.1428571428572,"Total freshwater withdrawal (primary and secondary)"
"Israel",4271,1,1,0,1,0,0,"Agricultural water requirement as % of agricultural water withdrawal"
"Israel",4273,40,7,33,40,33,82.5,"Agricultural water withdrawal as % of total renewable water resources"
"Israel",4275,35,8,27,35,27,77.1428571428572,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Israel",4300,1,1,0,1,0,0,"Total cultivated area drained"
"Israel",4305,1,1,0,1,0,0,"% of total cultivated area drained"
"Israel",4311,8,2,6,8,6,75,"Area equipped for full control irrigation: total"
"Israel",4313,44,2,42,44,42,95.4545454545455,"Area equipped for irrigation: total"
"Israel",4317,8,2,6,8,6,75,"Total agricultural water managed area"
"Israel",4319,8,2,6,8,6,75,"% of agricultural water managed area equipped for irrigation"
"Israel",4328,1,1,0,1,0,0,"% of the area equipped for irrigation actually irrigated"
"Israel",4331,8,2,6,8,6,75,"% of the cultivated area equipped for irrigation"
"Israel",4445,1,1,0,1,0,0,"% of area equipped for irrigation salinized"
"Israel",4450,35,8,27,35,27,77.1428571428572,"Freshwater withdrawal as % of internal renewable water resources"
"Israel",4457,35,6,29,35,29,82.8571428571429,"Municipal water withdrawal per capita (total population)"
"Israel",4458,54,12,42,54,42,77.7777777777778,"GDP per Capita"
"Israel",4459,1,1,0,1,0,0,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Israel",4462,1,1,0,1,0,0,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Israel",4463,1,1,0,1,0,0,"% of area equipped for full control irrigation actually irrigated"
"Israel",4464,1,1,0,1,0,0,"Irrigated cropping intensity"
"Israel",4466,1,1,0,1,0,0,"% of area equipped by direct use of treated municipal wastewater"
"Israel",4467,35,8,27,35,27,77.1428571428572,"Freshwater withdrawal as % of total water withdrawal"
"Israel",4468,35,6,29,35,29,82.8571428571429,"Municipal water withdrawal per capita (urban population)"
"Israel",4470,53,12,41,53,41,77.3584905660377,"% of total country area cultivated"
"Israel",4509,51,11,40,51,40,78.4313725490196,"Exploitable: total renewable surface water"
"Israel",4531,36,6,30,36,30,83.3333333333333,"Industrial water withdrawal per capita"
"Israel",4532,41,7,34,41,34,82.9268292682927,"Agricultural water withdrawal per capita"
"Israel",4538,33,8,25,33,25,75.7575757575758,"% of economically active population active in agriculture"
"Israel",4550,35,8,27,35,27,77.1428571428572,"Not defined6"
"Israel",4551,35,6,29,35,29,82.8571428571429,"Not defined7"
"Israel",4552,40,7,33,40,33,82.5,"Not defined8"
"Israel",4553,35,6,29,35,29,82.8571428571429,"Not defined9"
"Israel",4554,35,6,29,35,29,82.8571428571429,"Not defined10"
"Israel",4555,1,1,0,1,0,0,"Not defined11"
"Israel",4556,5,2,3,5,3,60,"Not defined12"
"Italy",4103,53,12,41,53,41,77.3584905660377,"Cultivated area (arable land + permanent crops)"
"Italy",4105,54,12,42,54,42,77.7777777777778,"Rural population"
"Italy",4107,54,12,42,54,42,77.7777777777778,"Population density"
"Italy",4108,33,8,25,33,25,75.7575757575758,"Population economically active in agriculture"
"Italy",4150,53,12,41,53,41,77.3584905660377,"Long-term average annual precipitation in volume"
"Italy",4157,53,12,41,53,41,77.3584905660377,"Total internal renewable water resources (IRWR)"
"Italy",4158,53,12,41,53,41,77.3584905660377,"Total internal renewable water resources per capita"
"Italy",4164,53,12,41,53,41,77.3584905660377,"Surface water: accounted inflow"
"Italy",4176,53,12,41,53,41,77.3584905660377,"Surface water: total external renewable"
"Italy",4182,53,12,41,53,41,77.3584905660377,"Water resources: total external renewable"
"Italy",4185,53,12,41,53,41,77.3584905660377,"Total renewable surface water"
"Italy",4187,53,12,41,53,41,77.3584905660377,"Total renewable groundwater"
"Italy",4188,53,12,41,53,41,77.3584905660377,"Total renewable water resources"
"Italy",4190,53,12,41,53,41,77.3584905660377,"Total renewable water resources per capita"
"Italy",4192,53,12,41,53,41,77.3584905660377,"Dependency ratio"
"Italy",4196,51,11,40,51,40,78.4313725490196,"Total exploitable water resources"
"Italy",4253,39,3,36,39,36,92.3076923076923,"Total water withdrawal"
"Italy",4254,31,2,29,31,29,93.5483870967742,"Agricultural water withdrawal as % of total water withdrawal"
"Italy",4255,43,3,40,43,40,93.0232558139535,"Municipal water withdrawal as % of total withdrawal"
"Italy",4256,31,2,29,31,29,93.5483870967742,"Industrial water withdrawal as % of total water withdrawal"
"Italy",4257,39,3,36,39,36,92.3076923076923,"Total water withdrawal per capita"
"Italy",4263,39,3,36,39,36,92.3076923076923,"Total freshwater withdrawal (primary and secondary)"
"Italy",4271,1,1,0,1,0,0,"Agricultural water requirement as % of agricultural water withdrawal"
"Italy",4273,38,3,35,38,35,92.1052631578947,"Agricultural water withdrawal as % of total renewable water resources"
"Italy",4275,39,3,36,39,36,92.3076923076923,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Italy",4311,49,7,42,49,42,85.7142857142857,"Area equipped for full control irrigation: total"
"Italy",4313,49,7,42,49,42,85.7142857142857,"Area equipped for irrigation: total"
"Italy",4317,49,7,42,49,42,85.7142857142857,"Total agricultural water managed area"
"Italy",4319,49,7,42,49,42,85.7142857142857,"% of agricultural water managed area equipped for irrigation"
"Italy",4323,37,2,35,37,35,94.5945945945946,"% of area equipped for irrigation by groundwater"
"Italy",4324,37,2,35,37,35,94.5945945945946,"% of area equipped for irrigation by surface water"
"Italy",4328,24,6,18,24,18,75,"% of the area equipped for irrigation actually irrigated"
"Italy",4331,49,7,42,49,42,85.7142857142857,"% of the cultivated area equipped for irrigation"
"Italy",4450,39,3,36,39,36,92.3076923076923,"Freshwater withdrawal as % of internal renewable water resources"
"Italy",4455,9,2,7,9,7,77.7777777777778,"Conservation agriculture area as % of arable land area"
"Italy",4457,43,8,35,43,35,81.3953488372093,"Municipal water withdrawal per capita (total population)"
"Italy",4458,54,12,42,54,42,77.7777777777778,"GDP per Capita"
"Italy",4459,43,2,41,43,41,95.3488372093023,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Italy",4462,1,1,0,1,0,0,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Italy",4463,24,6,18,24,18,75,"% of area equipped for full control irrigation actually irrigated"
"Italy",4464,1,1,0,1,0,0,"Irrigated cropping intensity"
"Italy",4466,1,1,0,1,0,0,"% of area equipped by direct use of treated municipal wastewater"
"Italy",4467,39,3,36,39,36,92.3076923076923,"Freshwater withdrawal as % of total water withdrawal"
"Italy",4468,43,8,35,43,35,81.3953488372093,"Municipal water withdrawal per capita (urban population)"
"Italy",4470,53,12,41,53,41,77.3584905660377,"% of total country area cultivated"
"Italy",4471,15,2,13,15,13,86.6666666666667,"Dam capacity per capita"
"Italy",4509,51,11,40,51,40,78.4313725490196,"Exploitable: total renewable surface water"
"Italy",4531,31,6,25,31,25,80.6451612903226,"Industrial water withdrawal per capita"
"Italy",4532,36,3,33,36,33,91.6666666666667,"Agricultural water withdrawal per capita"
"Italy",4538,33,8,25,33,25,75.7575757575758,"% of economically active population active in agriculture"
"Italy",4550,39,3,36,39,36,92.3076923076923,"Not defined6"
"Italy",4551,31,2,29,31,29,93.5483870967742,"Not defined7"
"Italy",4552,38,3,35,38,35,92.1052631578947,"Not defined8"
"Italy",4553,31,6,25,31,25,80.6451612903226,"Not defined9"
"Italy",4554,43,8,35,43,35,81.3953488372093,"Not defined10"
"Italy",4555,1,1,0,1,0,0,"Not defined11"
"Italy",4556,1,1,0,1,0,0,"Not defined12"
"Japan",4103,53,12,41,53,41,77.3584905660377,"Cultivated area (arable land + permanent crops)"
"Japan",4105,54,12,42,54,42,77.7777777777778,"Rural population"
"Japan",4107,54,12,42,54,42,77.7777777777778,"Population density"
"Japan",4108,33,8,25,33,25,75.7575757575758,"Population economically active in agriculture"
"Japan",4150,53,12,41,53,41,77.3584905660377,"Long-term average annual precipitation in volume"
"Japan",4157,53,12,41,53,41,77.3584905660377,"Total internal renewable water resources (IRWR)"
"Japan",4158,53,12,41,53,41,77.3584905660377,"Total internal renewable water resources per capita"
"Japan",4164,53,12,41,53,41,77.3584905660377,"Surface water: accounted inflow"
"Japan",4176,53,12,41,53,41,77.3584905660377,"Surface water: total external renewable"
"Japan",4182,53,12,41,53,41,77.3584905660377,"Water resources: total external renewable"
"Japan",4185,53,12,41,53,41,77.3584905660377,"Total renewable surface water"
"Japan",4187,53,12,41,53,41,77.3584905660377,"Total renewable groundwater"
"Japan",4188,53,12,41,53,41,77.3584905660377,"Total renewable water resources"
"Japan",4190,53,12,41,53,41,77.3584905660377,"Total renewable water resources per capita"
"Japan",4192,53,12,41,53,41,77.3584905660377,"Dependency ratio"
"Japan",4253,30,6,24,30,24,80,"Total water withdrawal"
"Japan",4254,30,6,24,30,24,80,"Agricultural water withdrawal as % of total water withdrawal"
"Japan",4255,30,6,24,30,24,80,"Municipal water withdrawal as % of total withdrawal"
"Japan",4256,30,6,24,30,24,80,"Industrial water withdrawal as % of total water withdrawal"
"Japan",4257,30,6,24,30,24,80,"Total water withdrawal per capita"
"Japan",4263,30,6,24,30,24,80,"Total freshwater withdrawal (primary and secondary)"
"Japan",4271,1,1,0,1,0,0,"Agricultural water requirement as % of agricultural water withdrawal"
"Japan",4273,30,6,24,30,24,80,"Agricultural water withdrawal as % of total renewable water resources"
"Japan",4275,30,6,24,30,24,80,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Japan",4311,21,4,17,21,17,80.9523809523809,"Area equipped for full control irrigation: total"
"Japan",4313,50,4,46,50,46,92,"Area equipped for irrigation: total"
"Japan",4317,21,4,17,21,17,80.9523809523809,"Total agricultural water managed area"
"Japan",4319,21,4,17,21,17,80.9523809523809,"% of agricultural water managed area equipped for irrigation"
"Japan",4324,1,1,0,1,0,0,"% of area equipped for irrigation by surface water"
"Japan",4325,1,1,0,1,0,0,"% of area equipped for irrigation by mixed surface water and groundwater"
"Japan",4328,17,3,14,17,14,82.3529411764706,"% of the area equipped for irrigation actually irrigated"
"Japan",4331,21,4,17,21,17,80.9523809523809,"% of the cultivated area equipped for irrigation"
"Japan",4450,30,6,24,30,24,80,"Freshwater withdrawal as % of internal renewable water resources"
"Japan",4457,30,6,24,30,24,80,"Municipal water withdrawal per capita (total population)"
"Japan",4458,54,12,42,54,42,77.7777777777778,"GDP per Capita"
"Japan",4459,21,3,18,21,18,85.7142857142857,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Japan",4462,1,1,0,1,0,0,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Japan",4463,17,3,14,17,14,82.3529411764706,"% of area equipped for full control irrigation actually irrigated"
"Japan",4464,1,1,0,1,0,0,"Irrigated cropping intensity"
"Japan",4467,30,6,24,30,24,80,"Freshwater withdrawal as % of total water withdrawal"
"Japan",4468,30,6,24,30,24,80,"Municipal water withdrawal per capita (urban population)"
"Japan",4470,53,12,41,53,41,77.3584905660377,"% of total country area cultivated"
"Japan",4471,1,1,0,1,0,0,"Dam capacity per capita"
"Japan",4531,31,6,25,31,25,80.6451612903226,"Industrial water withdrawal per capita"
"Japan",4532,31,6,25,31,25,80.6451612903226,"Agricultural water withdrawal per capita"
"Japan",4538,33,8,25,33,25,75.7575757575758,"% of economically active population active in agriculture"
"Japan",4550,30,6,24,30,24,80,"Not defined6"
"Japan",4551,30,6,24,30,24,80,"Not defined7"
"Japan",4552,30,6,24,30,24,80,"Not defined8"
"Japan",4553,30,6,24,30,24,80,"Not defined9"
"Japan",4554,30,6,24,30,24,80,"Not defined10"
"Japan",4555,1,1,0,1,0,0,"Not defined11"
