"geographicAreaM49","aquastatElement","ts_length","count_NA_raw","count_NA_imp","num_imp_values","share_NA_imp","description"
"Gabon",4531,21,20,0,20,95.2380952380952,"Industrial water withdrawal per capita"
"Gabon",4532,21,20,0,20,95.2380952380952,"Agricultural water withdrawal per capita"
"Gabon",4533,21,21,0,21,100,"Area equipped by direct use of treated municipal wastewater"
"Gabon",4534,21,21,0,21,100,"Area equipped by direct use of not treated municipal wastewater"
"Gabon",4535,21,21,0,21,100,"Direct use of treated municipal wastewater"
"Gabon",4536,21,9,0,9,42.8571428571429,"Overlap: between surface water and groundwater"
"Gabon",4538,21,13,0,13,61.9047619047619,"% of economically active population active in agriculture"
"Israel",4103,33,21,0,21,63.6363636363636,"Cultivated area (arable land + permanent crops)"
"Israel",4105,33,21,0,21,63.6363636363636,"Rural population"
"Israel",4107,33,22,0,22,66.6666666666667,"Population density"
"Israel",4108,33,25,0,25,75.7575757575758,"Population economically active in agriculture"
"Israel",4150,33,21,0,21,63.6363636363636,"Long-term average annual precipitation in volume"
"Israel",4157,33,21,0,21,63.6363636363636,"Total internal renewable water resources (IRWR)"
"Israel",4158,33,22,0,22,66.6666666666667,"Total internal renewable water resources per capita"
"Israel",4164,33,21,0,21,63.6363636363636,"Surface water: accounted inflow"
"Israel",4176,33,21,0,21,63.6363636363636,"Surface water: total external renewable"
"Israel",4182,33,21,0,21,63.6363636363636,"Water resources: total external renewable"
"Israel",4185,33,21,0,21,63.6363636363636,"Total renewable surface water"
"Israel",4187,33,21,0,21,63.6363636363636,"Total renewable groundwater"
"Israel",4188,33,21,0,21,63.6363636363636,"Total renewable water resources"
"Israel",4190,33,22,0,22,66.6666666666667,"Total renewable water resources per capita"
"Israel",4192,33,21,0,21,63.6363636363636,"Dependency ratio"
"Israel",4196,33,22,0,22,66.6666666666667,"Total exploitable water resources"
"Israel",4253,33,27,0,27,81.8181818181818,"Total water withdrawal"
"Israel",4254,33,27,0,27,81.8181818181818,"Agricultural water withdrawal as % of total water withdrawal"
"Israel",4255,33,27,0,27,81.8181818181818,"Municipal water withdrawal as % of total withdrawal"
"Israel",4256,33,27,0,27,81.8181818181818,"Industrial water withdrawal as % of total water withdrawal"
"Israel",4257,33,32,0,32,96.969696969697,"Total water withdrawal per capita"
"Israel",4263,33,33,0,33,100,"Total freshwater withdrawal (primary and secondary)"
"Israel",4271,33,33,0,33,100,"Agricultural water requirement as % of agricultural water withdrawal"
"Israel",4273,33,32,0,32,96.969696969697,"Agricultural water withdrawal as % of total renewable water resources"
"Israel",4275,33,32,0,32,96.969696969697,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Israel",4300,33,32,0,32,96.969696969697,"Total cultivated area drained"
"Israel",4305,33,32,0,32,96.969696969697,"% of total cultivated area drained"
"Israel",4311,33,33,0,33,100,"Area equipped for full control irrigation: total"
"Israel",4313,33,33,0,33,100,"Area equipped for irrigation: total"
"Israel",4317,33,33,0,33,100,"Total agricultural water managed area"
"Israel",4319,33,31,0,31,93.9393939393939,"% of agricultural water managed area equipped for irrigation"
"Israel",4323,33,33,0,33,100,"% of area equipped for irrigation by groundwater"
"Israel",4324,33,33,0,33,100,"% of area equipped for irrigation by surface water"
"Israel",4325,33,33,0,33,100,"% of area equipped for irrigation by mixed surface water and groundwater"
"Israel",4327,33,33,0,33,100,"% of area equipped for irrigation power irrigated"
"Israel",4328,33,33,0,33,100,"% of the area equipped for irrigation actually irrigated"
"Israel",4330,33,33,0,33,100,"% of irrigation potential equipped for irrigation"
"Israel",4331,33,32,0,32,96.969696969697,"% of the cultivated area equipped for irrigation"
"Israel",4445,33,33,0,33,100,"% of area equipped for irrigation salinized"
"Israel",4446,33,33,0,33,100,"% of area equipped for irrigation drained"
"Israel",4448,33,33,0,33,100,"Other agricultural water managed area"
"Israel",4450,33,32,0,32,96.969696969697,"Freshwater withdrawal as % of internal renewable water resources"
"Israel",4455,33,33,0,33,100,"Conservation agriculture area as % of arable land area"
"Israel",4457,33,32,0,32,96.969696969697,"Municipal water withdrawal per capita (total population)"
"Israel",4458,33,21,0,21,63.6363636363636,"GDP per Capita"
"Israel",4459,33,32,0,32,96.969696969697,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Israel",4462,33,32,0,32,96.969696969697,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Israel",4463,33,33,0,33,100,"% of area equipped for full control irrigation actually irrigated"
"Israel",4464,33,32,0,32,96.969696969697,"Irrigated cropping intensity"
"Israel",4466,33,32,0,32,96.969696969697,"% of area equipped by direct use of treated municipal wastewater"
"Israel",4467,33,25,0,25,75.7575757575758,"Freshwater withdrawal as % of total water withdrawal"
"Israel",4468,33,32,0,32,96.969696969697,"Municipal water withdrawal per capita (urban population)"
"Israel",4470,33,21,0,21,63.6363636363636,"% of total country area cultivated"
"Israel",4471,33,33,0,33,100,"Dam capacity per capita"
"Israel",4509,33,22,0,22,66.6666666666667,"Exploitable: total renewable surface water"
"Israel",4514,33,33,0,33,100,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Israel",4531,33,32,0,32,96.969696969697,"Industrial water withdrawal per capita"
"Israel",4532,33,32,0,32,96.969696969697,"Agricultural water withdrawal per capita"
"Israel",4533,33,32,0,32,96.969696969697,"Area equipped by direct use of treated municipal wastewater"
"Israel",4534,33,33,0,33,100,"Area equipped by direct use of not treated municipal wastewater"
"Israel",4535,33,23,0,23,69.6969696969697,"Direct use of treated municipal wastewater"
"Israel",4536,33,21,0,21,63.6363636363636,"Overlap: between surface water and groundwater"
"Israel",4538,33,25,0,25,75.7575757575758,"% of economically active population active in agriculture"
"Italy",4103,31,19,0,19,61.2903225806452,"Cultivated area (arable land + permanent crops)"
"Italy",4105,31,19,0,19,61.2903225806452,"Rural population"
"Italy",4107,31,20,0,20,64.5161290322581,"Population density"
"Italy",4108,31,23,0,23,74.1935483870968,"Population economically active in agriculture"
"Italy",4150,31,19,0,19,61.2903225806452,"Long-term average annual precipitation in volume"
"Italy",4157,31,19,0,19,61.2903225806452,"Total internal renewable water resources (IRWR)"
"Italy",4158,31,20,0,20,64.5161290322581,"Total internal renewable water resources per capita"
"Italy",4164,31,19,0,19,61.2903225806452,"Surface water: accounted inflow"
"Italy",4176,31,19,0,19,61.2903225806452,"Surface water: total external renewable"
"Italy",4182,31,19,0,19,61.2903225806452,"Water resources: total external renewable"
"Italy",4185,31,19,0,19,61.2903225806452,"Total renewable surface water"
"Italy",4187,31,19,0,19,61.2903225806452,"Total renewable groundwater"
"Italy",4188,31,19,0,19,61.2903225806452,"Total renewable water resources"
"Italy",4190,31,20,0,20,64.5161290322581,"Total renewable water resources per capita"
"Italy",4192,31,19,0,19,61.2903225806452,"Dependency ratio"
"Italy",4196,31,20,0,20,64.5161290322581,"Total exploitable water resources"
"Italy",4253,31,30,0,30,96.7741935483871,"Total water withdrawal"
"Italy",4254,31,29,0,29,93.5483870967742,"Agricultural water withdrawal as % of total water withdrawal"
"Italy",4255,31,30,0,30,96.7741935483871,"Municipal water withdrawal as % of total withdrawal"
"Italy",4256,31,29,0,29,93.5483870967742,"Industrial water withdrawal as % of total water withdrawal"
"Italy",4257,31,31,0,31,100,"Total water withdrawal per capita"
"Italy",4263,31,31,0,31,100,"Total freshwater withdrawal (primary and secondary)"
"Italy",4271,31,30,0,30,96.7741935483871,"Agricultural water requirement as % of agricultural water withdrawal"
"Italy",4273,31,30,0,30,96.7741935483871,"Agricultural water withdrawal as % of total renewable water resources"
"Italy",4275,31,31,0,31,100,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Italy",4300,31,31,0,31,100,"Total cultivated area drained"
"Italy",4305,31,31,0,31,100,"% of total cultivated area drained"
"Italy",4311,31,30,0,30,96.7741935483871,"Area equipped for full control irrigation: total"
"Italy",4313,31,31,0,31,100,"Area equipped for irrigation: total"
"Italy",4317,31,31,0,31,100,"Total agricultural water managed area"
"Italy",4319,31,24,0,24,77.4193548387097,"% of agricultural water managed area equipped for irrigation"
"Italy",4323,31,29,0,29,93.5483870967742,"% of area equipped for irrigation by groundwater"
"Italy",4324,31,29,0,29,93.5483870967742,"% of area equipped for irrigation by surface water"
"Italy",4325,31,31,0,31,100,"% of area equipped for irrigation by mixed surface water and groundwater"
"Italy",4327,31,31,0,31,100,"% of area equipped for irrigation power irrigated"
"Italy",4328,31,25,0,25,80.6451612903226,"% of the area equipped for irrigation actually irrigated"
"Italy",4330,31,31,0,31,100,"% of irrigation potential equipped for irrigation"
"Italy",4331,31,29,0,29,93.5483870967742,"% of the cultivated area equipped for irrigation"
"Italy",4445,31,31,0,31,100,"% of area equipped for irrigation salinized"
"Italy",4446,31,31,0,31,100,"% of area equipped for irrigation drained"
"Italy",4448,31,31,0,31,100,"Other agricultural water managed area"
"Italy",4450,31,31,0,31,100,"Freshwater withdrawal as % of internal renewable water resources"
"Italy",4455,31,31,0,31,100,"Conservation agriculture area as % of arable land area"
"Italy",4457,31,30,0,30,96.7741935483871,"Municipal water withdrawal per capita (total population)"
"Italy",4458,31,19,0,19,61.2903225806452,"GDP per Capita"
"Italy",4459,31,30,0,30,96.7741935483871,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Italy",4462,31,31,0,31,100,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Italy",4463,31,25,0,25,80.6451612903226,"% of area equipped for full control irrigation actually irrigated"
"Italy",4464,31,31,0,31,100,"Irrigated cropping intensity"
"Italy",4466,31,30,0,30,96.7741935483871,"% of area equipped by direct use of treated municipal wastewater"
"Italy",4467,31,28,0,28,90.3225806451613,"Freshwater withdrawal as % of total water withdrawal"
"Italy",4468,31,30,0,30,96.7741935483871,"Municipal water withdrawal per capita (urban population)"
"Italy",4470,31,19,0,19,61.2903225806452,"% of total country area cultivated"
"Italy",4471,31,31,0,31,100,"Dam capacity per capita"
"Italy",4509,31,20,0,20,64.5161290322581,"Exploitable: total renewable surface water"
"Italy",4514,31,31,0,31,100,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Italy",4531,31,31,0,31,100,"Industrial water withdrawal per capita"
"Italy",4532,31,30,0,30,96.7741935483871,"Agricultural water withdrawal per capita"
"Italy",4533,31,30,0,30,96.7741935483871,"Area equipped by direct use of treated municipal wastewater"
"Italy",4534,31,31,0,31,100,"Area equipped by direct use of not treated municipal wastewater"
"Italy",4535,31,29,0,29,93.5483870967742,"Direct use of treated municipal wastewater"
"Italy",4536,31,19,0,19,61.2903225806452,"Overlap: between surface water and groundwater"
"Italy",4538,31,23,0,23,74.1935483870968,"% of economically active population active in agriculture"
"Japan",4103,31,19,0,19,61.2903225806452,"Cultivated area (arable land + permanent crops)"
"Japan",4105,31,19,0,19,61.2903225806452,"Rural population"
"Japan",4107,31,20,0,20,64.5161290322581,"Population density"
"Japan",4108,31,23,0,23,74.1935483870968,"Population economically active in agriculture"
"Japan",4150,31,19,0,19,61.2903225806452,"Long-term average annual precipitation in volume"
"Japan",4157,31,19,0,19,61.2903225806452,"Total internal renewable water resources (IRWR)"
"Japan",4158,31,20,0,20,64.5161290322581,"Total internal renewable water resources per capita"
"Japan",4164,31,19,0,19,61.2903225806452,"Surface water: accounted inflow"
"Japan",4176,31,19,0,19,61.2903225806452,"Surface water: total external renewable"
"Japan",4182,31,19,0,19,61.2903225806452,"Water resources: total external renewable"
"Japan",4185,31,19,0,19,61.2903225806452,"Total renewable surface water"
"Japan",4187,31,19,0,19,61.2903225806452,"Total renewable groundwater"
"Japan",4188,31,19,0,19,61.2903225806452,"Total renewable water resources"
"Japan",4190,31,20,0,20,64.5161290322581,"Total renewable water resources per capita"
"Japan",4192,31,19,0,19,61.2903225806452,"Dependency ratio"
"Japan",4196,31,31,0,31,100,"Total exploitable water resources"
"Japan",4253,31,26,0,26,83.8709677419355,"Total water withdrawal"
"Japan",4254,31,25,0,25,80.6451612903226,"Agricultural water withdrawal as % of total water withdrawal"
"Japan",4255,31,26,0,26,83.8709677419355,"Municipal water withdrawal as % of total withdrawal"
"Japan",4256,31,26,0,26,83.8709677419355,"Industrial water withdrawal as % of total water withdrawal"
"Japan",4257,31,27,0,27,87.0967741935484,"Total water withdrawal per capita"
"Japan",4263,31,31,0,31,100,"Total freshwater withdrawal (primary and secondary)"
"Japan",4271,31,31,0,31,100,"Agricultural water requirement as % of agricultural water withdrawal"
"Japan",4273,31,27,0,27,87.0967741935484,"Agricultural water withdrawal as % of total renewable water resources"
"Japan",4275,31,27,0,27,87.0967741935484,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Japan",4300,31,31,0,31,100,"Total cultivated area drained"
"Japan",4305,31,31,0,31,100,"% of total cultivated area drained"
"Japan",4311,31,29,0,29,93.5483870967742,"Area equipped for full control irrigation: total"
"Japan",4313,31,31,0,31,100,"Area equipped for irrigation: total"
"Japan",4317,31,31,0,31,100,"Total agricultural water managed area"
"Japan",4319,31,27,0,27,87.0967741935484,"% of agricultural water managed area equipped for irrigation"
"Japan",4323,31,31,0,31,100,"% of area equipped for irrigation by groundwater"
"Japan",4324,31,30,0,30,96.7741935483871,"% of area equipped for irrigation by surface water"
"Japan",4325,31,30,0,30,96.7741935483871,"% of area equipped for irrigation by mixed surface water and groundwater"
"Japan",4327,31,31,0,31,100,"% of area equipped for irrigation power irrigated"
"Japan",4328,31,28,0,28,90.3225806451613,"% of the area equipped for irrigation actually irrigated"
"Japan",4330,31,31,0,31,100,"% of irrigation potential equipped for irrigation"
"Japan",4331,31,31,0,31,100,"% of the cultivated area equipped for irrigation"
